Symbol,Interval,Hurst Exponent,Deviation,Average Volume,Data Points
AVY,1mo,0.5587498022029658,0.05874980220296577,11095412.44936709,474
ADI,1mo,0.5575916089708035,0.05759160897080351,53346204.68987342,474
APA,1mo,0.5574554335524515,0.05745543355245153,64911638.588607594,474
WBA,1mo,0.5559825189993121,0.05598251899931206,91231490.29113925,474
DUK,1mo,0.5559096249039,0.055909624903899946,41930767.06118143,474
AMGN,1mo,0.5541370961616149,0.054137096161614884,170688155.4029536,474
KO,1mo,0.5538862013579713,0.053886201357971286,263320458.96624473,474
TFX,1mo,0.553612502452337,0.05361250245233695,3643823.0316455695,474
GL,1mo,0.5534052403979538,0.0534052403979538,18070278.24050633,474
ES,1mo,0.5523202997072325,0.05232029970723251,19424765.80590717,474
LNT,1mo,0.5520983031543821,0.05209830315438213,15685455.993670886,474
IPG,1mo,0.5520314326212826,0.052031432621282625,60929092.82700422,474
PFE,1mo,0.5519840234879924,0.05198402348799236,508715616.98312235,474
HON,1mo,0.5509950774430783,0.050995077443078296,63855981.664556965,474
AMD,1mo,0.4491579644590202,0.050842035540979824,454938093.9240506,474
AOS,1mo,0.5508207383036339,0.05082073830363387,18019427.66244726,474
OXY,1mo,0.5508118863988948,0.05081188639889478,115272459.32278481,474
SNA,1mo,0.5506306991402823,0.05063069914028229,6304760.637130802,474
FMC,1mo,0.550221394441508,0.05022139444150797,22024760.33544304,474
TAP,1mo,0.5489446988407513,0.048944698840751255,20897652.966244727,474
HAL,1mo,0.4521077354891309,0.04789226451086909,175093927.69198313,474
SWK,1mo,0.5476299311536703,0.04762993115367031,15457787.073839663,474
VTRS,1mo,0.5473366204126343,0.04733662041263431,83259273.69620253,474
DTE,1mo,0.5465066121766428,0.04650661217664276,18658552.213080168,474
NI,1mo,0.546026631807165,0.04602663180716504,63425642.65400844,474
UDR,1mo,0.5460047898077937,0.046004789807793656,21467679.635021098,474
HUM,1mo,0.5459863754199714,0.045986375419971415,25059339.206751056,474
FDX,1mo,0.5452620991314308,0.045262099131430755,36166283.932489455,474
MRK,1mo,0.5451927016202591,0.045192701620259124,199630698.58016878,474
FITB,1mo,0.5449796677335589,0.04497966773355888,98667160.33544303,474
CMA,1mo,0.4551068578152372,0.04489314218476281,27224239.179324895,474
CPB,1mo,0.5448573474562601,0.04485734745626013,29945122.687763713,474
BMY,1mo,0.5444058645087357,0.04440586450873574,161337208.092827,474
ED,1mo,0.5430864325292494,0.043086432529249374,25605813.947257385,474
OKE,1mo,0.539306039115257,0.039306039115256985,28867084.242616035,474
DIS,1mo,0.5391300867376823,0.03913008673768226,170950013.97046414,474
DD,1mo,0.4612677112001884,0.03873228879981161,78184752.40084389,474
XEL,1mo,0.5382681097490942,0.038268109749094226,35547215.320675105,474
C,1mo,0.5358174971437518,0.03581749714375182,245900922.65400845,474
HPQ,1mo,0.4646338388256942,0.0353661611743058,432875225.45991564,474
CINF,1mo,0.5351281097659075,0.03512810976590752,11059517.793248946,474
HES,1mo,0.535065402734397,0.035065402734396955,50506836.21729958,474
RVTY,1mo,0.5341691716037167,0.034169171603716686,14065651.20464135,474
WMB,1mo,0.46740110223714304,0.03259889776285696,106817955.55696203,474
EQT,1mo,0.5320860607097982,0.03208606070979825,47586051.11392405,474
JPM,1mo,0.5314714565503353,0.03147145655033534,280834483.3670886,474
KR,1mo,0.5309293432987201,0.030929343298720102,143125208.12025318,474
IFF,1mo,0.5305683776784773,0.03056837767847731,11968806.94514768,474
MRO,1mo,0.4700542636768329,0.029945736323167105,174735228.45147678,474
GLW,1mo,0.5282211324118399,0.028221132411839878,148980085.89240506,474
CAH,1mo,0.527950376825641,0.027950376825641055,37194756.82278481,474
MTB,1mo,0.526501606299375,0.026501606299375036,11021838.44092827,474
BBWI,1mo,0.4738021979614701,0.026197802038529894,75916009.0886076,474
BA,1mo,0.5255225378184313,0.02552253781843128,102312811.37763713,474
ROK,1mo,0.5249166140106506,0.024916614010650595,16546988.00421941,474
BAC,1mo,0.47552625099850265,0.024473749001497347,1055632449.2025317,474
OMC,1mo,0.5243536632058396,0.02435366320583965,34287564.89451477,474
EFX,1mo,0.5239994319068709,0.023999431906870927,12795915.964135021,474
RF,1mo,0.5237559430201207,0.02375594302012074,146510621.87974682,474
BEN,1mo,0.5232189820541148,0.023218982054114767,51418136.80379747,474
EVRG,1mo,0.52288419861069,0.02288419861069002,14240246.647679325,474
AEP,1mo,0.47841323934008967,0.02158676065991033,37111499.462025315,474
LRCX,1mo,0.5208497498507756,0.02084974985077559,46021198.74472574,474
CVS,1mo,0.5207609070093037,0.020760907009303664,107537241.88396624,474
TER,1mo,0.5205314135075013,0.020531413507501317,46589901.95147679,474
MU,1mo,0.48056779278516576,0.01943220721483424,336314519.092827,474
CAG,1mo,0.4820271229118227,0.017972877088177297,60204952.44514768,474
TSN,1mo,0.48242848658283466,0.01757151341716534,42423168.40717299,474
VZ,1mo,0.48425293917848566,0.015747060821514336,201099329.47468355,474
FRT,1mo,0.5155695704300731,0.01556957043007312,6345075.251054852,474
PNW,1mo,0.5143645395618716,0.014364539561871559,12173153.837552743,474
NTRS,1mo,0.5142087193995587,0.0142087193995587,22456393.050632913,474
WDC,1mo,0.48736103789172264,0.012638962108277363,58541650.116033755,474
USB,1mo,0.5120619125759561,0.012061912575956124,115936403.6329114,474
CNP,1mo,0.4885491577962417,0.011450842203758305,52232400.143459916,474
RHI,1mo,0.5114364518032931,0.011436451803293113,17547980.50843882,474
TXT,1mo,0.5111656833683974,0.011165683368397405,35649228.664556965,474
WFC,1mo,0.509590494848652,0.009590494848652042,331210839.10337555,474
SWKS,1mo,0.5090377577918381,0.00903775779183813,42792348.01476793,474
PNC,1mo,0.508293406553519,0.008293406553518956,37263348.552742615,474
F,1mo,0.49273535648084205,0.007264643519157954,623941353.607595,474
WELL,1mo,0.4944468347102249,0.005553165289775119,20795744.921940926,474
INTC,1mo,0.5051603516156925,0.0051603516156925044,1132312753.7763712,474
PCG,1mo,0.4951256936714489,0.004874306328551126,80963486.54008439,474
LUV,1mo,0.5038911115342211,0.003891111534221059,110494406.03164557,474
BK,1mo,0.49626559702824213,0.0037344029717578664,83347270.01898734,474
MAS,1mo,0.49700495040602527,0.00299504959397473,55333940.601265825,474
EIX,1mo,0.49799928052368736,0.00200071947631264,33521406.26793249,474
CMS,1mo,0.50195919690158,0.0019591969015799737,30675559.60548523,474
HBAN,1mo,0.4983581427411284,0.0016418572588716152,122387412.65822785,474
SLB,1mo,0.4984181479724011,0.0015818520275989179,146027456.51476794,474
TFC,1mo,0.5015373496821216,0.0015373496821216026,60290778.12025317,474
STT,1mo,0.4988804150864715,0.0011195849135284819,46669296.229957804,474
QRVO,5d,0.5913076229367472,0.09130762293674721,1563399.3594080338,473
BBY,1mo,0.4978751418157344,0.00212485818426561,99391253.76595744,470
DOC,1mo,0.5244006772063284,0.024400677206328436,37877474.014925376,469
WRK,1wk,0.4800106919457623,0.01998930805423771,10291958.049040511,469
ADSK,1mo,0.54024152119873,0.040241521198730035,57472675.677350424,468
PYPL,1wk,0.664789623804267,0.16478962380426698,51104222.99571735,467
KHC,1wk,0.6142981123326329,0.11429811233263287,29701011.346895076,467
NVR,1mo,0.5756819569719015,0.0756819569719015,961061.8736616703,467
DVN,1mo,0.5426438187561429,0.04264381875614287,71962298.48179871,467
ROST,1mo,0.6514184536379438,0.15141845363794382,120950719.08583692,466
JKHY,1mo,0.5908658450497616,0.09086584504976158,8427999.034557234,463
MNST,1mo,0.6535956783234341,0.15359567832343413,187543590.06277058,462
ETSY,5d,0.589354904497019,0.089354904497019,2844043.9434782607,460
ORCL,1mo,0.577948996565662,0.07794899656566201,746922068.8997822,459
MSFT,1mo,0.5727883830903799,0.07278838309037994,1191055969.8779957,459
TROW,1mo,0.5898319583677202,0.08983195836772018,27623400.51746725,458
COST,1mo,0.67805549583649,0.17805549583649005,60706060.0945055,455
ADBE,1mo,0.5311356471748334,0.031135647174833414,133703877.27973568,454
FI,1mo,0.6659186985063695,0.16591869850636953,81322486.99116997,453
WRK,5d,0.4784218989045154,0.02157810109548458,2129709.152654867,452
HPE,1wk,0.4833562739805743,0.01664372601942571,62675194.911504425,452
PYPL,5d,0.6571973790202513,0.15719737902025133,10485900.758389262,447
KHC,5d,0.6252871338164301,0.12528713381643009,5947326.6174496645,447
BKR,1mo,0.40634712695783115,0.09365287304216885,73286373.66591929,446
TJX,1mo,0.737342290502622,0.237342290502622,219719972.35135135,444
CDNS,1mo,0.55492966088259,0.05492966088258999,42543031.31981982,444
FICO,1mo,0.6411109305559326,0.1411109305559326,5661681.14221219,443
CCL,1mo,0.4398548507605965,0.060145149239403506,150958316.94130924,443
FAST,1mo,0.6541878294428934,0.15418782944289344,89055749.00226244,442
JCI,1mo,0.3834792603610642,0.11652073963893578,87017246.53287981,441
SCHW,1mo,0.49658162956737684,0.0034183704326231634,149293684.32426304,441
KEY,1mo,0.4734954787592956,0.026504521240704404,130446380.17767654,439
MOS,1mo,0.534131624995292,0.03413162499529199,56855294.7368421,437
MGM,1mo,0.5680479296556948,0.06804792965569484,119737319.24711317,433
WM,1mo,0.5981268300215721,0.09812683002157208,37222577.18518519,432
HPE,5d,0.4644185012332659,0.03558149876673411,13039817.280092593,432
TECH,1mo,0.5688940904315613,0.06889409043156125,16515391.563679244,424
IEX,1mo,0.6566805121501891,0.15668051215018908,5960043.207142857,420
GEN,1mo,0.4797999002117885,0.020200099788211523,181637424.0357143,420
EA,1mo,0.5277947155323564,0.02779471553235635,91388841.85371703,417
EOG,1mo,0.5543285996852563,0.054328599685256274,76147855.32211539,416
FTV,1wk,0.48238786193582883,0.017612138064171168,11263113.34939759,415
PTC,1mo,0.48605722569776827,0.01394277430223173,23521479.743961353,414
HOLX,1mo,0.5695209040479068,0.06952090404790678,36839203.847087376,412
CTRA,1mo,0.5593597606140387,0.05935976061403869,89465913.2961165,412
CSCO,1mo,0.5162330816311252,0.016233081631125246,1094990253.6966019,412
LH,1mo,0.6026297349185975,0.1026297349185975,17616108.89781022,411
TRMB,1mo,0.5231557152299643,0.02315571522996429,27619614.995085996,407
VST,1wk,0.5311067726193821,0.031106772619382106,19900174.825870648,402
CPAY,1h,0.63359444269349,0.13359444269348997,53887.045,400
AZO,1mo,0.7254173657705232,0.22541736577052318,11185065.753768845,398
REGN,1mo,0.6269424473285047,0.12694244732850468,11548480.560301507,398
HWM,1wk,0.5667100065569262,0.06671000655692616,16532330.75879397,398
LW,1wk,0.45897960119891434,0.041020398801085656,6744470.204030227,397
IDXX,1mo,0.659450439436237,0.15945043943623705,18324749.803030305,396
AES,1mo,0.5426071522988173,0.042607152298817286,83687822.0479798,396
VRTX,1mo,0.6110690672493435,0.11106906724934351,27495734.67341772,395
FTV,5d,0.46707119778256523,0.03292880221743477,2212629.2227848102,395
ZBRA,1mo,0.5883444395104903,0.08834443951049031,9195035.746192893,394
BIIB,1mo,0.5686109735558114,0.06861097355581136,48542538.43002544,393
ODFL,1mo,0.7092997951823686,0.20929979518236863,30335982.155612245,392
VST,5d,0.5561790485249534,0.05617904852495337,4171119.839285714,392
APH,1mo,0.7161032142085179,0.21610321420851786,150190249.95652175,391
KIM,1mo,0.5601721725497165,0.06017217254971652,52956762.00767264,391
QCOM,1mo,0.5139311145255789,0.013931114525578936,365862640.4179487,390
GILD,1mo,0.636571629542456,0.13657162954245605,299236123.5012854,389
ROP,1mo,0.6952777728505607,0.1952777728505607,8778417.110824741,388
SNPS,1mo,0.6725678309098059,0.17256783090980587,27159984.971649483,388
STZ,1mo,0.6909888942407658,0.19098889424076582,29387957.325581394,387
MHK,1mo,0.5821559857571632,0.08215598575716321,11608225.07235142,387
STE,1mo,0.7016164223892623,0.20161642238926225,10671775.833766233,385
BSX,1mo,0.5767051760729904,0.07670517607299043,172025977.4103896,385
INVH,1wk,0.5114968893359576,0.011496889335957605,16124926.82857143,385
LIN,1mo,0.7182358977951699,0.21823589779516994,32243991.481770832,384
SBUX,1mo,0.6526105862236584,0.15261058622365842,307311149.6328125,384
DHI,1mo,0.5879450294400769,0.08794502944007687,77539268.70052083,384
HWM,5d,0.5555025225976306,0.055502522597630555,3435946.8459530026,383
LW,5d,0.4791904356758253,0.02080956432417469,1476429.2428198433,383
MTCH,1mo,0.5877704951019227,0.0877704951019227,153851798.5225464,377
GEHC,1d,0.5455893763684733,0.04558937636847327,2960045.3164893617,376
MS,1mo,0.4624556740093476,0.03754432599065238,209131529.27925533,376
INTU,1mo,0.6809364786553158,0.1809364786553158,70566343.92,375
CB,1mo,0.6672762962527857,0.16727629625278573,32094217.448,375
MCHP,1mo,0.5743621536594619,0.07436215365946186,112345906.61333333,375
ORLY,1mo,0.7329112058343146,0.23291120583431457,15723978.510695187,374
RCL,1mo,0.4426811596883569,0.05731884031164308,46802308.79679144,374
JBL,1mo,0.5324537958468406,0.032453795846840605,45630239.86058981,373
INVH,5d,0.5234630621068274,0.02346306210682736,3124295.5201072386,373
ALL,1mo,0.5667627199256661,0.06676271992566607,56041266.739247315,372
SOLV,1h,0.5531179445393818,0.05311794453938179,278813.35752688174,372
CPT,1mo,0.6139189605221519,0.11391896052215189,10183983.741239892,371
IR,1wk,0.5621820663726534,0.062182066372653444,10502302.722371968,371
EQR,1mo,0.553799800334138,0.053799800334138004,35052030.67837838,370
BWA,1mo,0.5173281342946467,0.017328134294646746,45129639.848648645,370
DECK,1mo,0.6152633204554053,0.11526332045540533,15294820.456521738,368
IT,1mo,0.5932525374567781,0.09325253745677808,10353005.029891305,368
REG,1mo,0.47253343792986363,0.02746656207013637,12399726.5625,368
INCY,1mo,0.3929804701521466,0.1070195298478534,25290253.59945504,367
SPG,1mo,0.5374573645514336,0.03745736455143356,34194416.300546445,366
EMN,1mo,0.49911813404578476,0.000881865954215244,26094187.306010928,366
MAA,1mo,0.6142041346205442,0.11420413462054424,7000524.6630136985,365
GEV,1h,0.5554804745853769,0.05548047458537686,605875.2931506849,365
TSCO,1mo,0.6492897358817229,0.1492897358817229,28845203.42857143,364
MLM,1mo,0.6133680079441924,0.11336800794419244,9394259.483516483,364
ALB,1mo,0.5431194054848426,0.04311940548484261,17535320.60714286,364
CPRT,1mo,0.6762070561165348,0.17620705611653475,145314492.9972452,363
AVB,1mo,0.5642344486245424,0.06423444862454242,13231237.763085399,363
ESS,1mo,0.5960075782721799,0.09600757827217987,5800539.691666666,360
IR,5d,0.5622234860918904,0.062223486091890434,2237289.721448468,359
MCO,1mo,0.6200648584941754,0.12006485849417536,35371095.98876405,356
SJM,1mo,0.5907486163100324,0.09074861631003239,11720906.42977528,356
O,1mo,0.571206338111672,0.07120633811167199,29678854.463483147,356
MCK,1mo,0.6173343309298136,0.1173343309298136,32231771.30422535,355
COF,1mo,0.47119427213663134,0.028805727863368658,72819901.54647887,355
DLTR,1mo,0.5223363399453715,0.02233633994537154,65416151.23076923,351
COR,1mo,0.6423637040582688,0.14236370405826881,51965785.73142857,350
DRI,1mo,0.5793813774715277,0.07938137747152774,33997541.495702006,349
RMD,1mo,0.680546374503311,0.180546374503311,19731043.99425287,348
WAB,1mo,0.5690510935620838,0.06905109356208383,14576482.876436781,348
FCX,1mo,0.40252097338414305,0.09747902661585695,309486452.1152738,347
IVZ,1mo,0.3555216379502444,0.14447836204975562,53252977.1416185,346
ACGL,1mo,0.6557994723228319,0.15579947232283187,34500084.88695652,345
POOL,1mo,0.6410459407264297,0.14104594072642973,7020390.159883721,344
DVA,1mo,0.60328918285156,0.10328918285155997,30330573.86627907,344
EG,1mo,0.5937150460026099,0.09371504600260994,7542260.200581395,344
EL,1mo,0.6092151713266654,0.10921517132666536,42522335.96209913,343
HSIC,1mo,0.6086753290731745,0.10867532907317445,31734926.562682215,343
WAT,1mo,0.5883712635007904,0.08837126350079039,14821033.157434402,343
NTAP,1mo,0.41827931908624294,0.08172068091375706,101543798.8367347,343
HIG,1mo,0.45555933223958006,0.04444066776041994,67786081.02046783,342
IRM,1mo,0.6103008889205948,0.11030088892059475,28144474.865102638,341
VICI,1wk,0.5093010378949683,0.009301037894968278,26583800.359050445,337
FDS,1mo,0.7188360497349181,0.2188360497349181,6630897.633928572,336
ANSS,1mo,0.6576238289139743,0.1576238289139743,9893069.485119049,336
STLD,1mo,0.6286357680416405,0.12863576804164045,60049263.839879155,331
DGX,1mo,0.6122586477528126,0.11225864775281258,26539274.1030303,330
KMX,1mo,0.5241588622059077,0.024158862205907683,38721609.875,328
VICI,5d,0.5026742612797852,0.002674261279785206,5306433.091743119,327
TTWO,1mo,0.5493174711024706,0.049317471102470645,36260860.13190184,326
AMZN,1mo,0.566738225081928,0.06673822508192795,2894145416.2984614,325
ARE,1mo,0.5491744895971328,0.049174489597132776,9708685.123076923,325
VTR,1mo,0.4754386796955243,0.02456132030447572,30397019.772307694,325
BXP,1mo,0.4570427127948502,0.0429572872051498,19327874.163580246,324
RL,1mo,0.479524804690677,0.020475195309323013,18651078.145061728,324
YUM,1mo,0.6496609185507201,0.14966091855072006,83344824.23052959,321
DAY,1wk,0.5124986971624252,0.012498697162425243,5866630.881619938,321
CHRW,1mo,0.6333373154566271,0.13333731545662708,26922637.55,320
MTD,1mo,0.63132707127471,0.13132707127471,3937744.7742946707,319
PLD,1mo,0.594849191399943,0.09484919139994297,39388593.75862069,319
FE,1mo,0.5587014226240302,0.05870142262403022,57241096.26645768,319
URI,1mo,0.6028153414379832,0.10281534143798321,25301417.6918239,318
VRSN,1mo,0.4412055745025402,0.05879442549745978,57519296.39747634,317
AEE,1mo,0.5554126273806518,0.05541262738065178,25969340.331230283,317
PWR,1mo,0.6158109996940976,0.11581099969409758,30737721.082278483,316
AMT,1mo,0.5955873522404328,0.0955873522404328,48092836.68987342,316
MAR,1mo,0.540731299871863,0.04073129987186297,57182527.18095238,315
RSG,1mo,0.6607153102189821,0.1607153102189821,30573689.474358976,312
SRE,1mo,0.6361834248775587,0.13618342487755875,53816411.711538464,312
CSGP,1mo,0.6067614752565138,0.1067614752565138,34101416.26923077,312
CTSH,1mo,0.5936653473450046,0.09366534734500465,118556239.19871795,312
CCI,1mo,0.6166877234753719,0.11668772347537193,39866108.03870968,310
EBAY,1mo,0.5565335143839675,0.056533514383967476,686733957.5598706,309
